----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2024-11-13T17:53:00--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.22631---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 12--------------------------
--------------------Total Physical Memory 27.89 GB--------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2024-11-13T17:53:00.2833|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2024-11-13T17:53:00.8107|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2024-11-13T17:53:00.9427|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2024-11-13T17:53:00.9432|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2024-11-13T17:53:02.0084|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2024-11-13T17:53:02.0742|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2024-11-13T17:53:02.1102|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2024-11-13T17:53:02.1636|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2024-11-13T17:53:02.2494|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2024-11-13T17:53:02.2875|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2024-11-13T17:53:02.2928|INFO|CameraChooserVM.cs|GetEquipment|244|Found 0 SBIG Cameras
2024-11-13T17:53:02.8021|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 67.3 GB
2024-11-13T17:53:02.8023|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive D:\: 4495.69 GB
2024-11-13T17:53:02.8031|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
2024-11-13T17:53:02.8050|INFO|ApplicationVM.cs|CheckASCOMPlatformVersion|81|ASCOM Platform 6.6.2.4195 installed
2024-11-13T17:53:02.8073|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive F:\ is not ready
2024-11-13T17:53:03.0326|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin ASA Tools version 3.1.1.0 by Gerald Hitz (photon)
2024-11-13T17:53:03.0702|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Connector version 2.0.3.0 by Stefan Berg
2024-11-13T17:53:03.1076|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Device Actions and Commands version 2.0.0.0 by Dale Ghent
2024-11-13T17:53:03.1510|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Filter Offset Calculator version 2.0.0.0 by S. Dimant & Stefan Berg
2024-11-13T17:53:03.2436|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Ground Station version 2.4.1.0 by Dale Ghent
2024-11-13T17:53:03.5119|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Hocus Focus version 3.0.0.18 by George Hilios (jokogeo)
2024-11-13T17:53:03.5338|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Moon Angle version 2.2.0.0 by Dale Ghent
2024-11-13T17:53:03.6038|INFO|OrbitalElementsAccessor.cs|LoadJWST|87|No JWST vector table loaded since no file was found at C:\Users\AMOS\AppData\Local\NINA\OrbitalElements\JWSTVectorTable.bin.gz
2024-11-13T17:53:03.6045|INFO|OrbitalElementsAccessor.cs|LoadObjectType|118|No UnnumberedAsteroids orbital elements loaded since no file was found at C:\Users\AMOS\AppData\Local\NINA\OrbitalElements\UnnumberedAsteroidsElements.bin.gz
2024-11-13T17:53:03.6045|INFO|OrbitalElementsAccessor.cs|LoadObjectType|118|No NumberedAsteroids orbital elements loaded since no file was found at C:\Users\AMOS\AppData\Local\NINA\OrbitalElements\NumberedAsteroidsElements.bin.gz
2024-11-13T17:53:03.6045|INFO|OrbitalElementsAccessor.cs|LoadObjectType|118|No Comet orbital elements loaded since no file was found at C:\Users\AMOS\AppData\Local\NINA\OrbitalElements\MPC_CometElements.bin.gz
2024-11-13T17:53:03.6130|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Orbitals version 3.0.0.13 by George Hilios (jokogeo)
2024-11-13T17:53:03.6408|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Phd2 Tools version 1.0.4.2 by Stefan Berg
2024-11-13T17:53:03.7625|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Sequencer Powerups version 3.16.1.0 by Marc Blank
2024-11-13T17:53:03.9199|ERROR|DllLoader.cs|LoadDllFromAbsolutePath|53|DllLoader failed to load library C:\Program Files\N.I.N.A. - Nighttime Imaging 'N' Astronomy\External\x64\SQLite\SQLite.Interop.dll due to error code 126
2024-11-13T17:53:04.1467|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Target Scheduler version 4.9.0.0 by Tom Palmer @tcpalmer
2024-11-13T17:53:04.1912|INFO|SessionHistoryManager.cs|PurgeHistoryOlderThan|102|purging web session history older than 10 days
2024-11-13T17:53:04.1916|INFO|SessionHistoryManager.cs|PurgeHistoryOlderThan|110|purging old web session history: C:\Users\AMOS\AppData\Local\NINA\WebPlugin\sessions\20241104-145832
2024-11-13T17:53:04.2467|INFO|NINAWeb.cs|changePluginState|260|Web plugin state change from OFF to ON
2024-11-13T17:53:04.2477|INFO|NINALogWatcher.cs|Start|29|web viewer: watching log file: C:\Users\AMOS\AppData\Local\NINA\Logs\20241113-175249-3.1.2.9001.17144-202411.log
2024-11-13T17:53:04.2491|INFO|AutofocusDirectoryWatcher.cs|Watch|31|web viewer: watching AF directory file: C:\Users\AMOS\AppData\Local\NINA\AutoFocus
2024-11-13T17:53:04.2508|INFO|HttpServer.cs|ConfigureLogging|143|web server log: C:\Users\AMOS\AppData\Local\NINA\WebPlugin\webserver-20241113-175304.log
2024-11-13T17:53:04.2513|INFO|HttpServer.cs|WebServerTask|62|starting web server, listening at http://localhost:80/dist
2024-11-13T17:53:04.2531|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Web Session History Viewer version 2.2.1.0 by Tom Palmer @tcpalmer
2024-11-13T17:53:04.2703|INFO|PluginFetcher.cs|RequestAll|43|Fetching plugin manifests from https://nighttime-imaging.eu/wp-json/nina/v1/plugins/manifests
