----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2024-11-20T22:14:26--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.22631---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 12--------------------------
--------------------Total Physical Memory 27.89 GB--------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2024-11-20T22:14:25.5618|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2024-11-20T22:14:26.4479|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2024-11-20T22:14:26.5403|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2024-11-20T22:14:26.5407|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2024-11-20T22:14:27.6446|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2024-11-20T22:14:27.7472|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2024-11-20T22:14:27.9484|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2024-11-20T22:14:28.0536|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2024-11-20T22:14:28.2027|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2024-11-20T22:14:28.3300|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2024-11-20T22:14:28.5160|INFO|CameraChooserVM.cs|GetEquipment|244|Found 0 SBIG Cameras
2024-11-20T22:14:28.7813|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 34.83 GB
2024-11-20T22:14:28.7815|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive D:\: 4458.68 GB
2024-11-20T22:14:28.7823|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
2024-11-20T22:14:28.7847|INFO|ApplicationVM.cs|CheckASCOMPlatformVersion|81|ASCOM Platform 6.6.2.4195 installed
2024-11-20T22:14:28.7871|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive F:\ is not ready
2024-11-20T22:14:28.9900|INFO|EarthRotationParameterUpdater.cs|Update|121|Updating EarthRotationParameters due to being outdated. Last available parameter date 2024-11-10
2024-11-20T22:14:29.0174|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin ASA Tools version 3.1.2.0 by Gerald Hitz (photon)
2024-11-20T22:14:29.1446|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Connector version 2.0.3.0 by Stefan Berg
2024-11-20T22:14:29.5244|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Device Actions and Commands version 2.0.0.0 by Dale Ghent
2024-11-20T22:14:29.9423|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Filter Offset Calculator version 2.0.0.0 by S. Dimant & Stefan Berg
2024-11-20T22:14:30.3035|INFO|EarthRotationParameterUpdater.cs|Update|123|Updated EarthRotationParameters. New last available parameter date 2025-02-19
2024-11-20T22:14:30.3150|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Ground Station version 2.4.1.0 by Dale Ghent
2024-11-20T22:14:31.6606|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Hocus Focus version 3.0.0.18 by George Hilios (jokogeo)
