----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2024-12-14T10:42:12--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.22631---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 12--------------------------
--------------------Total Physical Memory 27.89 GB--------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2024-12-14T10:42:12.0836|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2024-12-14T10:42:13.3565|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2024-12-14T10:42:13.4579|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2024-12-14T10:42:13.4583|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2024-12-14T10:42:14.6382|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2024-12-14T10:42:14.6826|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2024-12-14T10:42:14.8653|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2024-12-14T10:42:15.0628|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 70.38 GB
2024-12-14T10:42:15.0629|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive D:\: 4449.14 GB
2024-12-14T10:42:15.0638|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
2024-12-14T10:42:15.0640|INFO|ApplicationVM.cs|CheckASCOMPlatformVersion|81|ASCOM Platform 6.6.2.4195 installed
2024-12-14T10:42:15.0647|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2024-12-14T10:42:15.0691|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive F:\ is not ready
2024-12-14T10:42:15.4483|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2024-12-14T10:42:15.5973|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2024-12-14T10:42:15.5985|INFO|CameraChooserVM.cs|GetEquipment|244|Found 0 SBIG Cameras
2024-12-14T10:42:15.7387|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin ASA Tools version 3.1.2.0 by Gerald Hitz (photon)
2024-12-14T10:42:15.9716|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Connector version 2.0.3.0 by Stefan Berg
2024-12-14T10:42:17.0114|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Device Actions and Commands version 2.0.0.0 by Dale Ghent
2024-12-14T10:42:17.2801|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Filter Offset Calculator version 2.0.0.0 by S. Dimant & Stefan Berg
2024-12-14T10:42:17.4611|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Ground Station version 2.4.1.0 by Dale Ghent
2024-12-14T10:42:17.7766|INFO|ApplicationVM.cs|Closing|288|Application shutting down
2024-12-14T10:42:17.7825|INFO|DomeVM.cs|Disconnect|336|Disconnected Dome Device
2024-12-14T10:42:17.7839|INFO|FlatDeviceVM.cs|Disconnect|279|Disconnected Flat Device
2024-12-14T10:42:17.7869|INFO|CameraVM.cs|Disconnect|645|Disconnected Camera
2024-12-14T10:42:17.7902|INFO|TelescopeVM.cs|Disconnect|763|Disconnected mount
2024-12-14T10:42:17.7913|INFO|FilterWheelVM.cs|Disconnect|324|Disconnected Filter Wheel
2024-12-14T10:42:17.7925|INFO|FocuserVM.cs|Disconnect|426|Disconnected Focuser
2024-12-14T10:42:17.7939|INFO|RotatorVM.cs|Disconnect|438|Disconnected Rotator
2024-12-14T10:42:17.7950|INFO|SwitchVM.cs|Disconnect|298|Disconnected Switch
2024-12-14T10:42:17.7961|INFO|WeatherDataVM.cs|Disconnect|292|Disconnected Weather Device
2024-12-14T10:42:17.7972|INFO|SafetyMonitorVM.cs|Disconnect|208|Disconnected Safety Monitor
