----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2024-11-14T16:54:30--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.22631---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 12--------------------------
--------------------Total Physical Memory 27.89 GB--------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2024-11-14T16:54:30.0339|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2024-11-14T16:54:31.3061|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2024-11-14T16:54:31.4182|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2024-11-14T16:54:31.4187|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2024-11-14T16:54:32.6180|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2024-11-14T16:54:32.6508|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2024-11-14T16:54:32.7879|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2024-11-14T16:54:33.0324|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 71.21 GB
2024-11-14T16:54:33.0326|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive D:\: 4484 GB
2024-11-14T16:54:33.0334|INFO|ApplicationVM.cs|CheckASCOMPlatformVersion|81|ASCOM Platform 6.6.2.4195 installed
2024-11-14T16:54:33.0335|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
2024-11-14T16:54:33.0336|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2024-11-14T16:54:33.0380|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive F:\ is not ready
2024-11-14T16:54:33.2397|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2024-11-14T16:54:33.3974|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2024-11-14T16:54:33.5380|INFO|CameraChooserVM.cs|GetEquipment|244|Found 0 SBIG Cameras
2024-11-14T16:54:33.6891|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin ASA Tools version 3.1.2.0 by Gerald Hitz (photon)
2024-11-14T16:54:33.8736|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Connector version 2.0.3.0 by Stefan Berg
2024-11-14T16:54:34.1087|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Device Actions and Commands version 2.0.0.0 by Dale Ghent
