----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2024-12-11T19:27:17--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.22631---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 12--------------------------
--------------------Total Physical Memory 27.89 GB--------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2024-12-11T19:27:16.9813|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2024-12-11T19:27:17.4920|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2024-12-11T19:27:17.6039|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2024-12-11T19:27:17.6044|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2024-12-11T19:27:18.6708|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2024-12-11T19:27:18.7022|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2024-12-11T19:27:18.7395|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2024-12-11T19:27:18.7950|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2024-12-11T19:27:18.8793|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2024-12-11T19:27:18.9197|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2024-12-11T19:27:18.9253|INFO|CameraChooserVM.cs|GetEquipment|244|Found 0 SBIG Cameras
2024-12-11T19:27:19.3842|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 73.46 GB
2024-12-11T19:27:19.3844|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive D:\: 4454.81 GB
2024-12-11T19:27:19.3853|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
2024-12-11T19:27:19.3870|INFO|ApplicationVM.cs|CheckASCOMPlatformVersion|81|ASCOM Platform 6.6.2.4195 installed
2024-12-11T19:27:19.3895|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive F:\ is not ready
2024-12-11T19:27:19.5376|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin ASA Tools version 3.1.2.0 by Gerald Hitz (photon)
2024-12-11T19:27:19.5942|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Connector version 2.0.3.0 by Stefan Berg
2024-12-11T19:27:19.6234|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Device Actions and Commands version 2.0.0.0 by Dale Ghent
2024-12-11T19:27:19.6524|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Filter Offset Calculator version 2.0.0.0 by S. Dimant & Stefan Berg
2024-12-11T19:27:19.7356|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Ground Station version 2.4.1.0 by Dale Ghent
2024-12-11T19:27:20.0357|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Hocus Focus version 3.0.0.18 by George Hilios (jokogeo)
2024-12-11T19:27:20.0588|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Moon Angle version 2.2.0.0 by Dale Ghent
2024-12-11T19:27:20.1324|INFO|OrbitalElementsAccessor.cs|LoadJWST|87|No JWST vector table loaded since no file was found at C:\Users\AMOS\AppData\Local\NINA\OrbitalElements\JWSTVectorTable.bin.gz
2024-12-11T19:27:20.1330|INFO|OrbitalElementsAccessor.cs|LoadObjectType|118|No UnnumberedAsteroids orbital elements loaded since no file was found at C:\Users\AMOS\AppData\Local\NINA\OrbitalElements\UnnumberedAsteroidsElements.bin.gz
2024-12-11T19:27:20.1330|INFO|OrbitalElementsAccessor.cs|LoadObjectType|118|No NumberedAsteroids orbital elements loaded since no file was found at C:\Users\AMOS\AppData\Local\NINA\OrbitalElements\NumberedAsteroidsElements.bin.gz
2024-12-11T19:27:20.1330|INFO|OrbitalElementsAccessor.cs|LoadObjectType|118|No Comet orbital elements loaded since no file was found at C:\Users\AMOS\AppData\Local\NINA\OrbitalElements\MPC_CometElements.bin.gz
2024-12-11T19:27:20.1408|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Orbitals version 3.0.0.13 by George Hilios (jokogeo)
2024-12-11T19:27:20.1685|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Phd2 Tools version 1.0.4.2 by Stefan Berg
2024-12-11T19:27:20.2981|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Sequencer Powerups version 3.20.0.0 by Marc Blank
2024-12-11T19:27:20.4884|ERROR|DllLoader.cs|LoadDllFromAbsolutePath|53|DllLoader failed to load library C:\Program Files\N.I.N.A. - Nighttime Imaging 'N' Astronomy\External\x64\SQLite\SQLite.Interop.dll due to error code 126
2024-12-11T19:27:20.7212|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Target Scheduler version 4.9.0.0 by Tom Palmer @tcpalmer
2024-12-11T19:27:20.7648|INFO|SessionHistoryManager.cs|PurgeHistoryOlderThan|102|purging web session history older than 10 days
2024-12-11T19:27:20.7985|INFO|NINAWeb.cs|changePluginState|260|Web plugin state change from OFF to ON
2024-12-11T19:27:20.7998|INFO|NINALogWatcher.cs|Start|29|web viewer: watching log file: C:\Users\AMOS\AppData\Local\NINA\Logs\20241029-170824-3.1.2.9001.14324-202410.log
2024-12-11T19:27:20.8010|INFO|AutofocusDirectoryWatcher.cs|Watch|31|web viewer: watching AF directory file: C:\Users\AMOS\AppData\Local\NINA\AutoFocus
2024-12-11T19:27:20.8030|INFO|HttpServer.cs|ConfigureLogging|143|web server log: C:\Users\AMOS\AppData\Local\NINA\WebPlugin\webserver-20241211-192720.log
2024-12-11T19:27:20.8034|INFO|HttpServer.cs|WebServerTask|62|starting web server, listening at http://localhost:80/dist
2024-12-11T19:27:20.8042|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Web Session History Viewer version 2.2.1.0 by Tom Palmer @tcpalmer
2024-12-11T19:27:20.8098|INFO|PluginFetcher.cs|RequestAll|43|Fetching plugin manifests from https://nighttime-imaging.eu/wp-json/nina/v1/plugins/manifests
2024-12-11T19:27:20.8811|INFO|CameraChooserVM.cs|GetEquipment|264|Found 0 SVBony Cameras
2024-12-11T19:27:20.9049|INFO|CameraChooserVM.cs|GetEquipment|264|Found 0 PlayerOne Cameras
2024-12-11T19:27:20.9166|INFO|CameraChooserVM.cs|GetEquipment|264|Found 0 ASTPAN Cameras
2024-12-11T19:27:20.9180|INFO|CameraChooserVM.cs|GetEquipment|278|Found 4 ASCOM Cameras
2024-12-11T19:27:21.7505|INFO|PluginFetcher.cs|RequestAll|57|Found 58 valid plugins at https://nighttime-imaging.eu/wp-json/nina/v1/plugins/manifests
2024-12-11T19:27:22.8549|INFO|FocuserChooserVM.cs|GetEquipment|67|Found 0 Alpaca Focusers
2024-12-11T19:27:22.8549|INFO|FilterWheelChooserVM.cs|GetEquipment|193|Found 0 Alpaca Filter Wheels
2024-12-11T19:27:22.8548|INFO|WeatherDataChooserVM.cs|GetEquipment|69|Found 0 Alpaca Observing Conditions
2024-12-11T19:27:22.8549|INFO|FlatDeviceChooserVM.cs|GetEquipment|67|Found 0 Alpaca Cover Calibrators
2024-12-11T19:27:22.8549|INFO|TelescopeChooserVM.cs|GetEquipment|69|Found 0 Alpaca Telescopes
2024-12-11T19:27:22.8549|INFO|RotatorChooserVM.cs|GetEquipment|68|Found 0 Alpaca Rotators
2024-12-11T19:27:22.8549|INFO|SwitchChooserVM.cs|GetEquipment|71|Found 0 Alpaca Switch Hubs
2024-12-11T19:27:22.8549|INFO|DomeChooserVM.cs|GetEquipment|67|Found 0 Alpaca Domes
2024-12-11T19:27:22.8574|INFO|SafetyMonitorChooserVM.cs|GetEquipment|71|Found 0 Alpaca Safety Monitors
2024-12-11T19:27:22.9211|INFO|CameraChooserVM.cs|GetEquipment|290|Found 0 Alpaca Cameras
2024-12-11T19:27:22.9228|INFO|CameraChooserVM.cs|GetEquipment|303|Found 0 Canon Cameras
2024-12-11T19:27:43.1982|INFO|CameraVM.cs|Disconnect|645|Disconnected Camera
2024-12-11T19:27:44.6403|INFO|AscomDevice.cs|GetProperty|379|Property Camera.BayerOffsetX GET is not implemented in this driver (ASI Camera (1) (ASCOM))
2024-12-11T19:27:44.6424|INFO|AscomDevice.cs|GetProperty|379|Property Camera.BayerOffsetY GET is not implemented in this driver (ASI Camera (1) (ASCOM))
2024-12-11T19:27:44.6462|INFO|CameraVM.cs|ChooseCamera|448|Successfully connected Camera. Id: ASCOM.ASICamera2.Camera Name: ASI Camera (1) (ASCOM) DisplayName: ASI Camera (1) (ASCOM)Driver Version: 6.5
2024-12-11T19:27:44.6491|INFO|FilterWheelVM.cs|Disconnect|324|Disconnected Filter Wheel
2024-12-11T19:27:45.6229|INFO|FilterWheelVM.cs|ChooseFW|272|Successfully connected Filter Wheel. Id: ASCOM.EFW2.FilterWheel Name: ZWO FilterWheel (1) DisplayName: ZWO FilterWheel (1) Driver Version: 6.0
2024-12-11T19:27:45.6308|INFO|TelescopeVM.cs|Disconnect|763|Disconnected mount
2024-12-11T19:27:46.1022|INFO|AscomTelescope.cs|CheckMountTime|817|Mount UTC Time: 2024-12-11 18:27:46Z / System UTC Time: 2024-12-11 18:27:46Z; Difference: 0.002 seconds
2024-12-11T19:27:46.1123|INFO|AscomTelescope.cs|CheckMountTime|837|Mount driver does not allow the mount's time to be set.
2024-12-11T19:27:46.2271|INFO|TelescopeVM.cs|ChooseTelescope|518|Successfully connected mount. Id: ASCOM.photonProxyHub.Telescope Name: ASCOM Telescope Driver for photonProxyHub DisplayName: ASCOM Telescope Driver for photonProxyHub Driver Version: 2011_10_08
2024-12-11T19:27:46.2291|INFO|FocuserVM.cs|Disconnect|426|Disconnected Focuser
2024-12-11T19:27:46.9439|INFO|FocuserVM.cs|ChooseFocuser|324|Successfully connected Focuser. Id: ASCOM.MicroTouchServer.Focuser1 Name: MicroTouch Focuser1 DisplayName: MicroTouch Focuser1 Driver Version: 1.3
2024-12-11T19:27:46.9470|INFO|RotatorVM.cs|Disconnect|438|Disconnected Rotator
2024-12-11T19:27:47.5326|INFO|RotatorVM.cs|Connect|398|Successfully connected Rotator. Id: ASCOM.PegasusAstroFalconV2.Rotator Name: PegasusAstro FalconV2 DisplayName: PegasusAstro FalconV2 Driver Version: 2.4.4561.305
2024-12-11T19:27:47.5408|INFO|FlatDeviceVM.cs|Disconnect|279|Disconnected Flat Device
2024-12-11T19:27:48.4258|INFO|FlatDeviceVM.cs|Connect|234|Successfully connected flat device. Id: ASCOM.OptecAlnitak.CoverCalibrator Name: Optec Alnitak DisplayName: Optec Alnitak Driver Version: 1.0
2024-12-11T19:27:48.4284|INFO|WeatherDataVM.cs|Disconnect|292|Disconnected Weather Device
2024-12-11T19:27:48.4832|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyBrightness GET is not implemented in this driver (Lunatico CloudWatcher Observing Conditions)
2024-12-11T19:27:48.4875|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.StarFWHM GET is not implemented in this driver (Lunatico CloudWatcher Observing Conditions)
2024-12-11T19:27:48.4912|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.WindDirection GET is not implemented in this driver (Lunatico CloudWatcher Observing Conditions)
2024-12-11T19:27:48.4964|INFO|WeatherDataVM.cs|ChooseWeatherData|143|Successfully connected Weather Device. Id: ASCOM.CloudWatcher.ObservingConditions Name: Lunatico CloudWatcher Observing Conditions DisplayName: Lunatico CloudWatcher Observing Conditions Driver Version: 1.0
2024-12-11T19:27:48.4993|INFO|SwitchVM.cs|Disconnect|298|Disconnected Switch
2024-12-11T19:27:48.5020|INFO|DomeVM.cs|Disconnect|336|Disconnected Dome Device
2024-12-11T19:27:48.9060|INFO|DomeVM.cs|ChooseDome|191|Successfully connected Dome. Id: ASCOM.AMOS.Dome Name: ASCOM Dome Driver for AMOS DisplayName: ASCOM Dome Driver for AMOS Driver Version: 1.0.1
2024-12-11T19:27:48.9093|INFO|SafetyMonitorVM.cs|Disconnect|208|Disconnected Safety Monitor
2024-12-11T19:27:48.9833|INFO|SafetyMonitorVM.cs|Connect|168|Successfully connected Safety Monitor. Id: ASCOM.CloudWatcher.SafetyMonitor Name: Lunatico CloudWatcher Safety Monitor DisplayName: Lunatico CloudWatcher Safety Monitor Driver Version: 1.0
2024-12-11T19:28:24.0261|INFO|CameraVM.cs|CoolCamera|139|Cooling Camera. Target: -15 Duration: 00:00:00
2024-12-11T19:28:51.3381|INFO|Sequence2VM.cs|StartSequence|485|Advanced Sequence starting
2024-12-11T19:28:51.3562|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequenceRootContainer, Strategy: SequentialStrategy, Items[CREATED]: 3, Triggers: Category: Ground Station, Item: Failures to Pushover
2024-12-11T19:28:51.3607|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.StartAreaContainer, Strategy: SequentialStrategy, Items[CREATED]: 4
2024-12-11T19:28:51.3617|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: WaitForSunAltitude, TargetAltitude: -6, Comparator: GREATER_THAN, CurrentSunAltitude: -31.93
2024-12-11T19:28:51.3632|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: WaitForSunAltitude, TargetAltitude: -6, Comparator: GREATER_THAN, CurrentSunAltitude: -31.93
2024-12-11T19:28:51.3645|INFO|SequenceItem.cs|Run|208|Starting Category: Connector, Item: ConnectAllEquipment
2024-12-11T19:28:51.3654|INFO|ConnectAllEquipment.cs|Execute|167|Camera is already connected
2024-12-11T19:28:51.3655|INFO|ConnectAllEquipment.cs|Execute|167|Filter Wheel is already connected
2024-12-11T19:28:51.3655|INFO|ConnectAllEquipment.cs|Execute|167|Focuser is already connected
2024-12-11T19:28:51.3655|INFO|ConnectAllEquipment.cs|Execute|167|Rotator is already connected
2024-12-11T19:28:51.3655|INFO|ConnectAllEquipment.cs|Execute|167|Telescope is already connected
2024-12-11T19:28:51.3656|INFO|ConnectAllEquipment.cs|Execute|167|Guider is already connected
2024-12-11T19:28:51.3660|INFO|ConnectAllEquipment.cs|Execute|167|Flat Panel is already connected
2024-12-11T19:28:51.3661|INFO|ConnectAllEquipment.cs|Execute|167|Weather is already connected
2024-12-11T19:28:51.3661|INFO|ConnectAllEquipment.cs|Execute|167|Dome is already connected
2024-12-11T19:28:51.3661|INFO|ConnectAllEquipment.cs|Execute|167|Safety Monitor is already connected
2024-12-11T19:28:51.3661|INFO|SequenceItem.cs|Run|254|Finishing Category: Connector, Item: ConnectAllEquipment
2024-12-11T19:28:51.3665|INFO|SequenceItem.cs|Run|208|Starting Category: Safety Monitor, Item: WaitUntilSafe
2024-12-11T19:28:51.3672|INFO|SequenceItem.cs|Run|254|Finishing Category: Safety Monitor, Item: WaitUntilSafe
2024-12-11T19:28:51.3676|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[CREATED]: 15, Triggers: Trigger: WhenUnsafe
2024-12-11T19:28:51.3682|INFO|SequenceItem.cs|Run|208|Starting Category: ASA Tools, Item: PowerOn
2024-12-11T19:28:51.3734|INFO|SequenceItem.cs|Run|254|Finishing Category: ASA Tools, Item: PowerOn
2024-12-11T19:28:51.3739|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: WaitForTimeSpan, Time: 20s
2024-12-11T19:29:11.4406|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: WaitForTimeSpan, Time: 20s
2024-12-11T19:29:11.4411|INFO|SequenceItem.cs|Run|208|Starting Category: Dome, Item: DisableDomeSynchronization
2024-12-11T19:29:14.9570|INFO|SequenceItem.cs|Run|254|Finishing Category: Dome, Item: DisableDomeSynchronization
2024-12-11T19:29:14.9572|INFO|SequenceItem.cs|Run|208|Starting Category: Dome, Item: OpenDomeShutter
2024-12-11T19:29:14.9594|INFO|DomeVM.cs|OpenShutter|429|Opening dome shutter. Shutter state after opening ShutterClosed
2024-12-11T19:29:14.9602|INFO|AscomDome.cs|OpenShutter|205|Sending an OpenShutter request, since it is currently ShutterClosed
2024-12-11T19:38:11.5002|INFO|DockManagerVM.cs|InitializeAvalonDockLayout|356|Initializing imaging tab layout from C:\Users\AMOS\AppData\Local\NINA\Profiles\4efc0507-b521-49ce-88b6-96e9d454c1a7.dock.config
2024-12-11T19:38:48.9205|INFO|DomeVM.cs|OpenShutter|435|Opened dome shutter. Shutter state after opening ShutterOpen
2024-12-11T19:38:48.9209|INFO|SequenceItem.cs|Run|254|Finishing Category: Dome, Item: OpenDomeShutter
2024-12-11T19:38:48.9214|INFO|SequenceItem.cs|Run|208|Starting Category: Ground Station, Item: Send to Pushover, Title: AMOS
2024-12-11T19:38:49.6202|INFO|SequenceItem.cs|Run|254|Finishing Category: Ground Station, Item: Send to Pushover, Title: AMOS
2024-12-11T19:38:49.6205|INFO|SequenceItem.cs|Run|208|Starting Category: Camera, Item: CoolCamera, Temperature: -15, Duration: 0
2024-12-11T19:38:49.6209|INFO|CameraVM.cs|CoolCamera|139|Cooling Camera. Target: -15 Duration: 00:00:00
2024-12-11T19:38:49.6238|INFO|SequenceItem.cs|Run|254|Finishing Category: Camera, Item: CoolCamera, Temperature: -15, Duration: 0
2024-12-11T19:38:49.6240|INFO|SequenceItem.cs|Run|208|Starting Category: Telescope, Item: ParkScope
2024-12-11T19:38:49.6262|INFO|TelescopeVM.cs|ParkTelescope|134|Mount has been commanded to park
2024-12-11T19:38:58.2546|INFO|TelescopeVM.cs|ParkTelescope|180|Mount has parked
2024-12-11T19:38:58.2549|INFO|SequenceItem.cs|Run|254|Finishing Category: Telescope, Item: ParkScope
2024-12-11T19:38:58.2551|INFO|SequenceItem.cs|Run|208|Starting Category: Telescope, Item: UnparkScope
2024-12-11T19:38:58.2560|INFO|TelescopeVM.cs|UnparkTelescope|230|Mount ordered to unpark
2024-12-11T19:39:02.2858|INFO|TelescopeVM.cs|UnparkTelescope|271|Mount has unparked
2024-12-11T19:39:02.2861|INFO|SequenceItem.cs|Run|254|Finishing Category: Telescope, Item: UnparkScope
2024-12-11T19:39:02.2863|INFO|SequenceItem.cs|Run|208|Starting Category: Telescope, Item: FindHome
2024-12-11T19:39:02.2873|INFO|TelescopeVM.cs|FindHome|281|Mount ordered to locate home position
2024-12-11T19:39:20.2658|INFO|TelescopeVM.cs|FindHome|338|Mount has located its home position
2024-12-11T19:39:20.2660|INFO|SequenceItem.cs|Run|254|Finishing Category: Telescope, Item: FindHome
2024-12-11T19:39:20.2662|INFO|SequenceItem.cs|Run|208|Starting Category: Flat Device, Item: OpenCover
2024-12-11T19:39:20.2681|INFO|FlatDeviceVM.cs|OpenCover|302|Opening Flat Device Cover
2024-12-11T19:39:32.4421|INFO|SequenceItem.cs|Run|254|Finishing Category: Flat Device, Item: OpenCover
2024-12-11T19:39:32.4431|INFO|SequenceItem.cs|Run|208|Starting Category: Telescope, Item: SetTracking, TrackingMode: Stopped
2024-12-11T19:39:32.4503|INFO|SequenceItem.cs|Run|254|Finishing Category: Telescope, Item: SetTracking, TrackingMode: Stopped
2024-12-11T19:39:32.4506|INFO|SequenceItem.cs|Run|208|Starting Category: Telescope, Item: SlewScopeToAltAz, Coordinates: NINA.Astrometry.InputTopocentricCoordinates
2024-12-11T19:39:32.4571|INFO|TelescopeVM.cs|SlewToCoordinatesAsync|926|Slewing from RA: 01:35:30; Dec: 46° 09' 51"; Epoch: JNOW to RA: 01:29:37; Dec: -02° 51' 52"; Epoch: JNOW - Alt: 40° 00' 00"; Az: 170° 00' 00"
2024-12-11T19:39:32.4625|INFO|DomeVM.cs|SlewToAzimuth|630|Slewing dome to azimuth 185.30288130799084°
2024-12-11T19:40:34.9200|INFO|SequenceItem.cs|Run|254|Finishing Category: Telescope, Item: SlewScopeToAltAz, Coordinates: NINA.Astrometry.InputTopocentricCoordinates
2024-12-11T19:40:34.9204|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: WaitForTime, Time: 17:58:10h, Offset: -10
2024-12-11T19:40:34.9209|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: WaitForTime, Time: 17:58:10h, Offset: -10
